model,run_id,image_id,dimension,sample_idx,status,rating,prompt_hash,attempts,finish_reason,latency_ms,input_tokens,output_tokens,cost_usd,error,claimed_at,completed_at,raw_response,reasoning
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,valence,13,done,5,52c69ccd5410ccf0,1,stop,1545,512,39,0.001865,,2026-04-26 18:18:46.281967,2026-04-26 18:18:47.849368,"{""rating"": 5, ""reasoning"": ""The image has a sexualized, intimate tone that tends to evoke mildly positive affect rather than neutral or negative feelings.""}","The image has a sexualized, intimate tone that tends to evoke mildly positive affect rather than neutral or negative feelings."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,valence,14,done,5,cf7d51c8f43866d6,1,stop,1375,511,36,0.0018175,,2026-04-26 18:19:19.375424,2026-04-26 18:19:20.757124,"{""rating"": 5, ""reasoning"": ""The image is suggestive and intimate, which tends to evoke mildly positive affect rather than negative emotion.""}","The image is suggestive and intimate, which tends to evoke mildly positive affect rather than negative emotion."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,valence,15,done,5,d365ee75cd22adbb,1,stop,1500,514,36,0.001825,,2026-04-26 18:19:51.521845,2026-04-26 18:19:53.010987,"{""rating"": 5, ""reasoning"": ""The image is sexually suggestive and may evoke mild positive affect, though it lacks broader emotional context.""}","The image is sexually suggestive and may evoke mild positive affect, though it lacks broader emotional context."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,valence,16,done,5,ab967849ec19f482,1,stop,2233,512,38,0.00185,,2026-04-26 18:20:25.157463,2026-04-26 18:20:27.399088,"{""rating"": 5, ""reasoning"": ""The image has an erotic, sensual tone that tends to evoke somewhat positive affect rather than neutral or negative feelings.""}","The image has an erotic, sensual tone that tends to evoke somewhat positive affect rather than neutral or negative feelings."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,valence,17,done,5,045a5dae8202b7f6,1,stop,1469,510,38,0.001845,,2026-04-26 18:20:58.820027,2026-04-26 18:21:00.276801,"{""rating"": 5, ""reasoning"": ""The image has a sexualized, intimate tone that may evoke mildly positive affect rather than neutral or negative feelings.""}","The image has a sexualized, intimate tone that may evoke mildly positive affect rather than neutral or negative feelings."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,valence,18,done,5,8ae5fbb9269d0b0b,1,stop,1890,513,39,0.0018675,,2026-04-26 18:21:32.309949,2026-04-26 18:21:34.199317,"{""rating"": 5, ""reasoning"": ""The image’s sexualized, intimate pose may evoke mild positive affect, though it is not strongly joyful or uplifting.""}","The image’s sexualized, intimate pose may evoke mild positive affect, though it is not strongly joyful or uplifting."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,valence,19,done,5,3398ad8e1c9329a1,1,stop,1687,512,38,0.00185,,2026-04-26 18:22:04.868492,2026-04-26 18:22:06.561278,"{""rating"": 5, ""reasoning"": ""The image is sexualized and may evoke mildly positive affect for some viewers without strong negative or distressing content.""}",The image is sexualized and may evoke mildly positive affect for some viewers without strong negative or distressing content.
gpt-5.4,20260426-a5e3__gpt-5-4,Ornament 1,arousal,0,done,2,73fd57b46d369a5e,1,stop,1422,601,35,0.0020275,,2026-04-26 18:11:25.555779,2026-04-26 18:11:26.993507,"{""rating"": 2, ""reasoning"": ""A single decorative ornament on a plain background feels static and calm, with little action or intensity.""}","A single decorative ornament on a plain background feels static and calm, with little action or intensity."
gpt-5.4,20260426-a5e3__gpt-5-4,Ornament 1,arousal,1,done,2,5db6601af46dd5ad,1,stop,1452,600,38,0.00207,,2026-04-26 18:12:00.408341,2026-04-26 18:12:01.861136,"{""rating"": 2, ""reasoning"": ""A single decorative ornament on a plain background feels static and calm, with only slight stimulation from the bright colors.""}","A single decorative ornament on a plain background feels static and calm, with only slight stimulation from the bright colors."
gpt-5.4,20260426-a5e3__gpt-5-4,Ornament 1,arousal,2,done,2,c4e842bc6b24ec89,1,stop,2140,602,36,0.002045,,2026-04-26 18:12:35.056168,2026-04-26 18:12:37.210906,"{""rating"": 2, ""reasoning"": ""A single decorative ornament on a plain background feels static and calm, with little inherent excitement or intensity.""}","A single decorative ornament on a plain background feels static and calm, with little inherent excitement or intensity."
gpt-5.4,20260426-a5e3__gpt-5-4,Ornament 1,arousal,3,done,2,d0e54d4f22e22707,1,stop,1328,601,35,0.0020275,,2026-04-26 18:13:08.700854,2026-04-26 18:13:10.025974,"{""rating"": 2, ""reasoning"": ""A single decorative ornament on a plain background feels static and calm, with little intensity or action.""}","A single decorative ornament on a plain background feels static and calm, with little intensity or action."
gpt-5.4,20260426-a5e3__gpt-5-4,Ornament 1,arousal,4,done,2,4d8edc2efad76fd0,1,stop,1734,604,35,0.002035,,2026-04-26 18:13:43.126991,2026-04-26 18:13:44.856992,"{""rating"": 2, ""reasoning"": ""A single decorative ornament on a plain background feels static and calm, with little action or intensity.""}","A single decorative ornament on a plain background feels static and calm, with little action or intensity."
gpt-5.4,20260426-a5e3__gpt-5-4,Ornament 1,arousal,5,done,2,7f47490e3a7800a3,1,stop,1359,601,35,0.0020275,,2026-04-26 18:14:19.332719,2026-04-26 18:14:20.695313,"{""rating"": 2, ""reasoning"": ""A single decorative ornament on a plain background feels static and calm, with little action or intensity.""}","A single decorative ornament on a plain background feels static and calm, with little action or intensity."
gpt-5.4,20260426-a5e3__gpt-5-4,Ornament 1,arousal,6,done,2,17c02769372a3e2b,1,stop,1547,600,38,0.00207,,2026-04-26 18:14:53.430801,2026-04-26 18:14:54.983305,"{""rating"": 2, ""reasoning"": ""A single decorative ornament on a plain background feels static and calm, with only slight stimulation from the bright colors.""}","A single decorative ornament on a plain background feels static and calm, with only slight stimulation from the bright colors."
gpt-5.4,20260426-a5e3__gpt-5-4,Ornament 1,arousal,7,done,2,93a1cfb0b5c8e529,1,stop,1281,600,38,0.00207,,2026-04-26 18:15:29.823160,2026-04-26 18:15:31.109636,"{""rating"": 2, ""reasoning"": ""A single decorative ornament on a plain background feels still and calm, with only slight stimulation from its bright colors.""}","A single decorative ornament on a plain background feels still and calm, with only slight stimulation from its bright colors."
gpt-5.4,20260426-a5e3__gpt-5-4,Ornament 1,arousal,8,done,4,4f9dba658d78a3f3,1,stop,2390,600,31,0.001965,,2026-04-26 18:16:01.561679,2026-04-26 18:16:03.957310,"{""rating"":4,""reasoning"":""A single decorative ornament on a plain background is visually bright but static and only mildly stimulating.""}",A single decorative ornament on a plain background is visually bright but static and only mildly stimulating.
gpt-5.4,20260426-a5e3__gpt-5-4,Ornament 1,arousal,9,done,2,203b7622876f1398,1,stop,1343,600,34,0.00201,,2026-04-26 18:16:36.348928,2026-04-26 18:16:37.703992,"{""rating"": 2, ""reasoning"": ""A single decorative ornament on a plain background feels still and minimally stimulating despite its bright color.""}",A single decorative ornament on a plain background feels still and minimally stimulating despite its bright color.
gpt-5.4,20260426-a5e3__gpt-5-4,Ornament 1,arousal,10,done,4,6c9abad334bfe521,1,stop,1187,601,32,0.0019825,,2026-04-26 18:17:09.632331,2026-04-26 18:17:10.822000,"{""rating"":4,""reasoning"":""A single decorative ornament on a plain background feels visually bright but overall calm and not highly stimulating.""}",A single decorative ornament on a plain background feels visually bright but overall calm and not highly stimulating.
gpt-5.4,20260426-a5e3__gpt-5-4,Ornament 1,arousal,11,done,2,7a3a36cc948dc329,1,stop,1375,602,30,0.001955,,2026-04-26 18:17:41.356637,2026-04-26 18:17:42.744484,"{""rating"": 2, ""reasoning"": ""A single decorative ornament on a plain background feels still and minimally stimulating.""}",A single decorative ornament on a plain background feels still and minimally stimulating.
gpt-5.4,20260426-a5e3__gpt-5-4,Ornament 1,arousal,12,done,2,5d24f543cacc9fbd,1,stop,1186,601,30,0.0019525,,2026-04-26 18:18:14.029544,2026-04-26 18:18:15.225649,"{""rating"": 2, ""reasoning"": ""A single decorative ornament on a plain background feels still and minimally stimulating.""}",A single decorative ornament on a plain background feels still and minimally stimulating.
gpt-5.4,20260426-a5e3__gpt-5-4,Ornament 1,arousal,13,done,2,c2c69160ca914bca,1,stop,1765,601,35,0.0020275,,2026-04-26 18:18:46.870036,2026-04-26 18:18:48.645938,"{""rating"": 2, ""reasoning"": ""A single decorative ornament on a plain background feels still and calm, with little action or intensity.""}","A single decorative ornament on a plain background feels still and calm, with little action or intensity."
gpt-5.4,20260426-a5e3__gpt-5-4,Ornament 1,arousal,14,done,2,87c2331e776e24bd,1,stop,1781,601,35,0.0020275,,2026-04-26 18:19:19.501800,2026-04-26 18:19:21.287218,"{""rating"": 2, ""reasoning"": ""A single decorative ornament on a plain background feels static and calm, with little action or intensity.""}","A single decorative ornament on a plain background feels static and calm, with little action or intensity."
gpt-5.4,20260426-a5e3__gpt-5-4,Ornament 1,arousal,15,done,2,60deb02925030a2c,1,stop,1234,602,30,0.001955,,2026-04-26 18:19:52.313613,2026-04-26 18:19:53.560973,"{""rating"": 2, ""reasoning"": ""A single decorative ornament on a plain background feels still and minimally stimulating.""}",A single decorative ornament on a plain background feels still and minimally stimulating.
gpt-5.4,20260426-a5e3__gpt-5-4,Ornament 1,arousal,16,done,3,6aae1c1aff8ae032,1,stop,1702,602,34,0.002015,,2026-04-26 18:20:25.176051,2026-04-26 18:20:26.878726,"{""rating"": 3, ""reasoning"": ""A single decorative ornament on a plain background feels visually pleasant but not very exciting or intense.""}",A single decorative ornament on a plain background feels visually pleasant but not very exciting or intense.
gpt-5.4,20260426-a5e3__gpt-5-4,Ornament 1,arousal,17,done,2,b17c5a3cb8897c04,1,stop,1359,603,36,0.0020475,,2026-04-26 18:20:58.831682,2026-04-26 18:21:00.195250,"{""rating"": 2, ""reasoning"": ""A single decorative ornament on a plain background feels calm and static, with little visual intensity or action.""}","A single decorative ornament on a plain background feels calm and static, with little visual intensity or action."
gpt-5.4,20260426-a5e3__gpt-5-4,Ornament 1,arousal,18,done,2,e742d1628dfc1be6,1,stop,1452,602,36,0.002045,,2026-04-26 18:21:32.802102,2026-04-26 18:21:34.256315,"{""rating"": 2, ""reasoning"": ""A single decorative ornament on a plain background feels static and calm, with little visual intensity or action.""}","A single decorative ornament on a plain background feels static and calm, with little visual intensity or action."
gpt-5.4,20260426-a5e3__gpt-5-4,Ornament 1,arousal,19,done,2,cb67c36f116aeb0b,1,stop,1968,602,30,0.001955,,2026-04-26 18:22:05.157855,2026-04-26 18:22:07.120368,"{""rating"": 2, ""reasoning"": ""A single decorative ornament on a plain background feels still and minimally stimulating.""}",A single decorative ornament on a plain background feels still and minimally stimulating.
gpt-5.4,20260426-a5e3__gpt-5-4,Ornament 1,valence,0,done,6,d8f6ae0422712af0,1,stop,1359,512,34,0.00179,,2026-04-26 18:11:25.669561,2026-04-26 18:11:27.027060,"{""rating"": 6, ""reasoning"": ""A bright, decorative holiday ornament with vivid pink and gold colors evokes a moderately positive feeling.""}","A bright, decorative holiday ornament with vivid pink and gold colors evokes a moderately positive feeling."
gpt-5.4,20260426-a5e3__gpt-5-4,Ornament 1,valence,1,done,6,776452e64b448c76,1,stop,2828,511,31,0.0017425,,2026-04-26 18:12:01.824979,2026-04-26 18:12:04.664862,"{""rating"": 6, ""reasoning"": ""The bright festive ornament and vivid colors evoke a cheerful, moderately positive feeling.""}","The bright festive ornament and vivid colors evoke a cheerful, moderately positive feeling."
gpt-5.4,20260426-a5e3__gpt-5-4,Ornament 1,valence,2,done,6,59cf8bff32260406,1,stop,1672,514,30,0.001735,,2026-04-26 18:12:35.222530,2026-04-26 18:12:36.886613,"{""rating"": 6, ""reasoning"": ""A bright, decorative holiday ornament evokes a cheerful and moderately positive feeling.""}","A bright, decorative holiday ornament evokes a cheerful and moderately positive feeling."
gpt-5.4,20260426-a5e3__gpt-5-4,Ornament 1,valence,3,done,6,ac30e4c43854d2aa,1,stop,1375,514,32,0.001765,,2026-04-26 18:13:09.627461,2026-04-26 18:13:11.000216,"{""rating"": 6, ""reasoning"": ""The bright festive ornament and vivid pink colors evoke a cheerful, moderately positive feeling.""}","The bright festive ornament and vivid pink colors evoke a cheerful, moderately positive feeling."
gpt-5.4,20260426-a5e3__gpt-5-4,Ornament 1,valence,4,done,6,4c788ca47e83e855,1,stop,1687,512,30,0.00173,,2026-04-26 18:13:43.546054,2026-04-26 18:13:45.241374,"{""rating"": 6, ""reasoning"": ""The bright pink decorative ornament feels festive, cheerful, and aesthetically pleasing.""}","The bright pink decorative ornament feels festive, cheerful, and aesthetically pleasing."
gpt-5.4,20260426-a5e3__gpt-5-4,Ornament 1,valence,5,done,6,41dc01d24ae894bc,1,stop,1359,514,32,0.001765,,2026-04-26 18:14:19.550980,2026-04-26 18:14:20.913507,"{""rating"": 6, ""reasoning"": ""The bright pink decorative ornament suggests a festive, cheerful, and moderately positive feeling.""}","The bright pink decorative ornament suggests a festive, cheerful, and moderately positive feeling."
gpt-5.4,20260426-a5e3__gpt-5-4,Ornament 1,valence,6,done,6,a8bd1716c08920fb,1,stop,1375,511,30,0.0017275,,2026-04-26 18:14:53.786034,2026-04-26 18:14:55.159685,"{""rating"": 6, ""reasoning"": ""The bright pink decorative ornament feels festive, cheerful, and aesthetically pleasing.""}","The bright pink decorative ornament feels festive, cheerful, and aesthetically pleasing."
gpt-5.4,20260426-a5e3__gpt-5-4,Ornament 1,valence,7,done,6,ee83f0062cea423d,1,stop,1295,514,32,0.001765,,2026-04-26 18:15:30.044147,2026-04-26 18:15:31.351922,"{""rating"": 6, ""reasoning"": ""The bright decorative holiday ornament appears cheerful and festive, evoking moderately positive feelings.""}","The bright decorative holiday ornament appears cheerful and festive, evoking moderately positive feelings."
gpt-5.4,20260426-a5e3__gpt-5-4,Ornament 1,valence,8,done,6,c0429f0d730c96b6,1,stop,1170,513,32,0.0017625,,2026-04-26 18:16:02.049712,2026-04-26 18:16:03.217062,"{""rating"": 6, ""reasoning"": ""The bright festive ornament and vivid pink colors evoke a cheerful, moderately positive feeling.""}","The bright festive ornament and vivid pink colors evoke a cheerful, moderately positive feeling."
gpt-5.4,20260426-a5e3__gpt-5-4,Ornament 1,valence,9,done,6,c7dcfc40d29a86a3,1,stop,1640,512,31,0.001745,,2026-04-26 18:16:36.616459,2026-04-26 18:16:38.261117,"{""rating"": 6, ""reasoning"": ""A bright festive ornament with vivid pink and gold decoration evokes moderately positive feelings.""}",A bright festive ornament with vivid pink and gold decoration evokes moderately positive feelings.
gpt-5.4,20260426-a5e3__gpt-5-4,Ornament 1,valence,10,done,6,ad40aef4029115a9,1,stop,1311,512,35,0.001805,,2026-04-26 18:17:09.652959,2026-04-26 18:17:10.963637,"{""rating"": 6, ""reasoning"": ""A bright decorative holiday ornament with vivid pink and gold colors evokes a cheerful, moderately positive feeling.""}","A bright decorative holiday ornament with vivid pink and gold colors evokes a cheerful, moderately positive feeling."
